Column1,audienceScore_predict,audienceScore,id
#VALUE!,88.24599142,86,822
#VALUE!,24.25108695,37,823
#VALUE!,36.78223513,36,824
#VALUE!,64.36836067,65,825
#VALUE!,16.42163136,18,826
#VALUE!,66.6763312,66,827
#VALUE!,44.13946727,43,828
#VALUE!,71.73321608,73,829
#VALUE!,51.13255088,49,830
#VALUE!,42.38752677,22,831
#VALUE!,95.98873432,100,832
#VALUE!,45.13903122,49,833
#VALUE!,77.86682324,79,834
#VALUE!,48.08638915,49,835
#VALUE!,62.0352804,62,836
#VALUE!,65.53961733,64,837
#VALUE!,50.55219461,59,838
#VALUE!,61.95883092,59,839
#VALUE!,43.96228885,58,840
#VALUE!,84.6151084,85,841
#VALUE!,86.94648995,90,842
#VALUE!,73.21788462,75,843
#VALUE!,70.03183045,70,844
#VALUE!,48.36476132,61,845
#VALUE!,92.50009781,94,846
#VALUE!,78.14809765,82,847
#VALUE!,38.71602851,39,848
#VALUE!,52.57191765,36,849
#VALUE!,51.8500362,43,850
#VALUE!,51.5562972,60,851
#VALUE!,66.53722927,83,852
#VALUE!,52.95349986,54,853
#VALUE!,73.00136129,74,854
#VALUE!,82.79481111,79,855
#VALUE!,60.85031312,68,856
#VALUE!,45.25827025,45,857
#VALUE!,18.30386235,20,858
#VALUE!,57.49774728,57,859
#VALUE!,30.89758575,31,860
#VALUE!,54.78127583,59,861
#VALUE!,42.95273975,47,862
#VALUE!,62.73870806,56,863
#VALUE!,62.8369518,61,864
#VALUE!,60.95615888,59,865
#VALUE!,18.25129003,14,866
#VALUE!,60.88338475,78,867
#VALUE!,53.82992362,53,868
#VALUE!,43.46779722,41,869
#VALUE!,43.0375654,54,870
#VALUE!,57.3740167,58,871
#VALUE!,51.92402182,54,872
#VALUE!,74.52615083,77,873
#VALUE!,31.29667096,27,874
#VALUE!,54.85113964,52,875
#VALUE!,56.75852465,46,876
#VALUE!,13.26663153,15,877
#VALUE!,20.50822873,22,878
#VALUE!,70.1581828,76,879
#VALUE!,62.46396371,46,880
#VALUE!,76.32871991,76,881
#VALUE!,51.99703115,53,882
#VALUE!,60.15934187,60,883
#VALUE!,43.67049591,26,884
#VALUE!,63.65195581,41,885
#VALUE!,36.39754716,37,886
#VALUE!,38.01776465,36,887
#VALUE!,60.85713337,62,888
#VALUE!,77.62002511,86,889
#VALUE!,48.60250529,51,890
#VALUE!,75.36693134,70,891
#VALUE!,89.42661403,89,892
#VALUE!,84.82021503,84,893
#VALUE!,73.96568002,76,894
#VALUE!,71.86384335,57,895
#VALUE!,83.4579319,84,896
#VALUE!,35.28979637,36,897
#VALUE!,77.26729563,78,898
#VALUE!,16.14110895,16,899
#VALUE!,56.30105654,48,900
#VALUE!,77.9516514,66,901
#VALUE!,29.14515298,30,902
#VALUE!,35.94855215,37,903
#VALUE!,46.84062102,48,904
#VALUE!,50.10847496,50,905
#VALUE!,85.68596376,93,906
#VALUE!,75.78179212,77,907
#VALUE!,88.35406891,90,908
#VALUE!,42.58282326,39,909
#VALUE!,96.2848023,95,910
#VALUE!,50.39484412,47,911
#VALUE!,45.71867073,47,912
#VALUE!,51.80952747,53,913
#VALUE!,62.35369842,47,914
#VALUE!,93.23055907,93,915
#VALUE!,72.53073475,73,916
#VALUE!,41.04974838,43,917
#VALUE!,45.55957751,60,918
#VALUE!,62.1156203,61,919
#VALUE!,47.87686679,50,920
#VALUE!,15.66176179,19,921
#VALUE!,89.05150725,88,922
#VALUE!,44.60598629,45,923
#VALUE!,76.79563297,78,924
#VALUE!,82.404765,82,925
#VALUE!,84.77206729,84,926
#VALUE!,56.74574693,55,927
#VALUE!,102.2768657,100,928
#VALUE!,78.62802015,82,929
#VALUE!,67.9313438,46,930
#VALUE!,65.30868668,76,931
#VALUE!,64.09674749,64,932
#VALUE!,75.45189078,75,933
#VALUE!,46.16592683,47,934
#VALUE!,77.29829509,80,935
#VALUE!,70.04442568,70,936
#VALUE!,28.45458355,26,937
#VALUE!,66.48804987,67,938
#VALUE!,29.96129072,29,939
#VALUE!,43.88386176,53,940
#VALUE!,90.87565018,91,941
#VALUE!,76.6776182,76,942
#VALUE!,41.16867711,38,943
#VALUE!,59.71239879,61,944
#VALUE!,53.28848889,52,945
#VALUE!,58.342693,58,946
#VALUE!,37.8712325,27,947
#VALUE!,79.20580526,80,948
#VALUE!,21.00346908,22,949
#VALUE!,66.902999,67,950
#VALUE!,28.56249042,27,951
#VALUE!,68.08564671,68,952
#VALUE!,69.45145768,90,953
#VALUE!,32.13913569,29,954
#VALUE!,62.65236239,62,955
#VALUE!,58.21598548,31,956
#VALUE!,57.7263404,60,957
#VALUE!,76.75865585,77,958
#VALUE!,62.43339523,59,959
#VALUE!,90.59356216,92,960
#VALUE!,41.2990722,42,961
#VALUE!,62.09880577,61,962
#VALUE!,42.53767913,47,963
#VALUE!,83.26839204,83,964
#VALUE!,32.5190619,33,965
#VALUE!,69.3720169,34,966
#VALUE!,45.28748321,46,967
#VALUE!,39.11024186,36,968
#VALUE!,39.49088293,64,969
#VALUE!,87.80850179,93,970
#VALUE!,38.88461664,39,971
#VALUE!,49.28832469,63,972
#VALUE!,81.72321081,84,973
#VALUE!,67.44167201,68,974
#VALUE!,70.73962783,70,975
#VALUE!,89.32867834,89,976
#VALUE!,35.65668301,37,977
#VALUE!,68.67601677,70,978
#VALUE!,64.19781613,69,979
#VALUE!,68.00948206,67,980
#VALUE!,67.50518532,53,981
#VALUE!,69.45419869,89,982
#VALUE!,62.81088969,63,983
#VALUE!,62.28676772,60,984
#VALUE!,19.87182355,20,985
#VALUE!,33.15522526,31,986
#VALUE!,31.92307517,33,987
#VALUE!,71.34038634,71,988
#VALUE!,63.60052464,64,989
#VALUE!,92.46834787,92,990
#VALUE!,26.81770994,28,991
#VALUE!,76.99120467,84,992
#VALUE!,79.55021071,79,993
#VALUE!,54.31570262,54,994
#VALUE!,84.20774124,87,995
#VALUE!,80.18246185,80,996
#VALUE!,56.40687716,89,997
#VALUE!,66.71844643,67,998
#VALUE!,68.42602857,69,999
#VALUE!,57.14702499,46,1000
#VALUE!,65.53568593,,1001
#VALUE!,77.67790229,,1002
#VALUE!,63.43362635,,1003
#VALUE!,59.26177372,,1004
#VALUE!,54.30289745,,1005
#VALUE!,58.68449682,,1006
#VALUE!,67.02892479,,1007
#VALUE!,74.90370583,,1008
#VALUE!,53.34647102,,1009
#VALUE!,88.45037238,,1010
#VALUE!,75.02568324,,1011
#VALUE!,92.19758704,,1012
#VALUE!,52.27680214,,1013
#VALUE!,77.17325128,,1014
#VALUE!,88.03806845,,1015
#VALUE!,60.50070642,,1016
#VALUE!,70.63570671,,1017
#VALUE!,63.92620391,,1018
#VALUE!,82.73125594,,1019
#VALUE!,66.69472751,,1020
#VALUE!,75.76344679,,1021
#VALUE!,59.84377194,,1022
#VALUE!,80.16645976,,1023
#VALUE!,53.03704349,,1024
#VALUE!,78.72857431,,1025
#VALUE!,87.99007388,,1026
#VALUE!,84.51337497,,1027
#VALUE!,73.81906503,,1028
#VALUE!,38.14546512,,1029
#VALUE!,37.91656285,,1030
#VALUE!,80.63404999,,1031
#VALUE!,69.50609777,,1032
#VALUE!,50.60029692,,1033
#VALUE!,61.62130469,,1034
#VALUE!,22.10747331,,1035
#VALUE!,45.49003738,,1036
#VALUE!,27.09963416,,1037
#VALUE!,15.63323061,,1038
#VALUE!,76.39346148,,1039
#VALUE!,68.63351661,,1040
#VALUE!,82.23470153,,1041
#VALUE!,55.79269108,,1042
#VALUE!,82.56527616,,1043
#VALUE!,78.72151255,,1044
#VALUE!,15.14901777,,1045
#VALUE!,20.5759232,,1046
#VALUE!,73.82063228,,1047
#VALUE!,69.31412505,,1048
#VALUE!,100.3967954,,1049
#VALUE!,40.6564906,,1050
#VALUE!,86.80762622,,1051
#VALUE!,33.18234687,,1052
#VALUE!,41.41586585,,1053
#VALUE!,84.33445475,,1054
#VALUE!,66.96527151,,1055
#VALUE!,82.63980406,,1056
#VALUE!,30.47888737,,1057
#VALUE!,61.68301933,,1058
#VALUE!,90.40622708,,1059
#VALUE!,84.95299113,,1060
#VALUE!,85.5301034,,1061
#VALUE!,66.88496041,,1062
#VALUE!,56.27211257,,1063
#VALUE!,57.41390607,,1064
#VALUE!,39.66271962,,1065
#VALUE!,27.74946314,,1066
#VALUE!,92.4681417,,1067
#VALUE!,94.77633135,,1068
#VALUE!,50.04406096,,1069
#VALUE!,49.0489082,,1070
#VALUE!,49.10996831,,1071
#VALUE!,32.15434798,,1072
#VALUE!,71.87329495,,1073
#VALUE!,55.55130208,,1074
#VALUE!,42.96884585,,1075
#VALUE!,76.59079625,,1076
#VALUE!,54.63498678,,1077
#VALUE!,83.99883819,,1078
#VALUE!,69.89707489,,1079
#VALUE!,91.34258544,,1080
#VALUE!,90.52517204,,1081
#VALUE!,68.10201805,,1082
#VALUE!,80.92967757,,1083
#VALUE!,55.26556534,,1084
#VALUE!,68.61625908,,1085
#VALUE!,79.1690973,,1086
#VALUE!,80.68985972,,1087
#VALUE!,64.64487181,,1088
#VALUE!,16.90503074,,1089
#VALUE!,61.44981336,,1090
#VALUE!,38.68368433,,1091
#VALUE!,60.74124103,,1092
#VALUE!,90.65646787,,1093
#VALUE!,66.971045,,1094
#VALUE!,62.00311206,,1095
#VALUE!,87.2869098,,1096
#VALUE!,93.06513956,,1097
#VALUE!,77.40902692,,1098
#VALUE!,50.35744996,,1099
#VALUE!,65.37727315,,1100
#VALUE!,74.71755117,,1101
#VALUE!,83.04528703,,1102
#VALUE!,54.20661868,,1103
#VALUE!,62.90636056,,1104
#VALUE!,40.41023221,,1105
#VALUE!,77.8222451,,1106
#VALUE!,74.4446248,,1107
#VALUE!,23.91271998,,1108
#VALUE!,61.01959147,,1109
#VALUE!,56.22281182,,1110
#VALUE!,44.61973666,,1111
#VALUE!,25.54337917,,1112
#VALUE!,82.75001642,,1113
#VALUE!,72.65480721,,1114
#VALUE!,22.35814564,,1115
#VALUE!,79.64509911,,1116
#VALUE!,25.63780963,,1117
#VALUE!,66.26728285,,1118
#VALUE!,65.63169218,,1119
#VALUE!,51.18578268,,1120
#VALUE!,52.17396217,,1121
#VALUE!,79.81171319,,1122
#VALUE!,65.1665366,,1123
#VALUE!,82.59293426,,1124
#VALUE!,64.78596294,,1125
#VALUE!,84.25455529,,1126
#VALUE!,43.84371788,,1127
#VALUE!,70.87655506,,1128
#VALUE!,45.69701599,,1129
#VALUE!,53.29548821,,1130
#VALUE!,64.86019836,,1131
#VALUE!,78.66537704,,1132
#VALUE!,76.90563919,,1133
#VALUE!,51.01182661,,1134
#VALUE!,38.99900316,,1135
#VALUE!,89.14602084,,1136
#VALUE!,67.56651192,,1137
#VALUE!,87.14322596,,1138
#VALUE!,73.79355359,,1139
#VALUE!,4.517368032,,1140
#VALUE!,82.49632328,,1141
#VALUE!,55.88097226,,1142
#VALUE!,80.33047882,,1143
#VALUE!,80.59169024,,1144
#VALUE!,53.22137922,,1145
#VALUE!,88.16447905,,1146
#VALUE!,62.56337988,,1147
#VALUE!,54.44735984,,1148
#VALUE!,98.81615811,,1149
#VALUE!,50.90595691,,1150
#VALUE!,47.97746077,,1151
#VALUE!,65.6117089,,1152
#VALUE!,71.83838653,,1153
#VALUE!,42.00137697,,1154
#VALUE!,73.95225537,,1155
#VALUE!,47.60866626,,1156
#VALUE!,76.9602868,,1157
#VALUE!,65.63931838,,1158
#VALUE!,59.18896408,,1159
#VALUE!,71.61103005,,1160
#VALUE!,87.18414608,,1161
#VALUE!,44.52068414,,1162
#VALUE!,72.12968777,,1163
#VALUE!,68.7460074,,1164
#VALUE!,42.26317751,,1165
#VALUE!,69.8376962,,1166
#VALUE!,18.38530451,,1167
#VALUE!,70.50198855,,1168
#VALUE!,65.35241424,,1169
#VALUE!,38.1261821,,1170
#VALUE!,49.89525372,,1171
#VALUE!,72.34545846,,1172
#VALUE!,43.57065218,,1173
#VALUE!,30.38153695,,1174
#VALUE!,74.62498303,,1175
#VALUE!,90.27986075,,1176
#VALUE!,73.15832765,,1177
#VALUE!,93.62582656,,1178
#VALUE!,29.9248796,,1179
#VALUE!,51.70108927,,1180
#VALUE!,65.91378498,,1181
#VALUE!,66.1631779,,1182
#VALUE!,33.00340988,,1183
#VALUE!,69.8203646,,1184
#VALUE!,61.72832909,,1185
#VALUE!,53.13750159,,1186
#VALUE!,73.42234979,,1187
#VALUE!,92.35231574,,1188
#VALUE!,32.86225483,,1189
#VALUE!,87.34424044,,1190
#VALUE!,59.93359802,,1191
#VALUE!,51.61983635,,1192
#VALUE!,80.30890458,,1193
#VALUE!,76.62382839,,1194
#VALUE!,38.93349777,,1195
#VALUE!,74.29879642,,1196
#VALUE!,75.90297899,,1197
#VALUE!,53.98671259,,1198
#VALUE!,43.90870986,,1199
#VALUE!,64.51593768,,1200
#VALUE!,22.89176229,,1201
#VALUE!,83.12529205,,1202
#VALUE!,57.28190301,,1203
#VALUE!,78.94548719,,1204
#VALUE!,57.12316014,,1205
#VALUE!,67.42357587,,1206
#VALUE!,70.34670164,,1207
#VALUE!,39.5622156,,1208
#VALUE!,55.68782548,,1209
#VALUE!,54.07640052,,1210
#VALUE!,69.08611759,,1211
#VALUE!,72.36574199,,1212
#VALUE!,83.91280337,,1213
#VALUE!,71.43528067,,1214
#VALUE!,67.59614587,,1215
#VALUE!,59.1755796,,1216
#VALUE!,25.21774148,,1217
#VALUE!,93.47119862,,1218
#VALUE!,75.4619497,,1219
#VALUE!,47.38525415,,1220
#VALUE!,65.93318928,,1221
#VALUE!,60.3973554,,1222
#VALUE!,96.15552804,,1223
#VALUE!,67.91033376,,1224
#VALUE!,28.82395458,,1225
#VALUE!,76.68935542,,1226
#VALUE!,58.35303057,,1227
#VALUE!,74.68456554,,1228
#VALUE!,30.8453749,,1229
#VALUE!,48.98738318,,1230
#VALUE!,83.47763248,,1231
#VALUE!,82.52512443,,1232
#VALUE!,58.90478767,,1233
#VALUE!,57.42670333,,1234
#VALUE!,21.99139703,,1235
#VALUE!,86.15399957,,1236
#VALUE!,84.3779069,,1237
#VALUE!,91.43658397,,1238
#VALUE!,75.86896191,,1239
#VALUE!,48.78175905,,1240
#VALUE!,48.84335192,,1241
#VALUE!,77.1362158,,1242
#VALUE!,69.42733359,,1243
#VALUE!,82.78887537,,1244
#VALUE!,81.9787986,,1245
#VALUE!,84.45054174,,1246
#VALUE!,90.51538775,,1247
#VALUE!,85.56727093,,1248
#VALUE!,52.64564937,,1249
#VALUE!,58.20451771,,1250
#VALUE!,56.56668374,,1251
#VALUE!,38.41539977,,1252
#VALUE!,82.35406686,,1253
#VALUE!,34.03334819,,1254
#VALUE!,47.88964953,,1255
#VALUE!,83.79463084,,1256
#VALUE!,97.48204009,,1257
#VALUE!,60.11244155,,1258
#VALUE!,74.28962808,,1259
#VALUE!,47.41381946,,1260
#VALUE!,44.17586524,,1261
#VALUE!,70.82457768,,1262
#VALUE!,47.83533591,,1263
#VALUE!,45.48791292,,1264
#VALUE!,40.32545008,,1265
#VALUE!,80.56027916,,1266
#VALUE!,93.6932096,,1267
#VALUE!,76.68553607,,1268
#VALUE!,56.47085716,,1269
#VALUE!,43.40439721,,1270
#VALUE!,74.69558028,,1271
#VALUE!,41.78146385,,1272
#VALUE!,27.65732441,,1273
#VALUE!,77.82027954,,1274
#VALUE!,42.74251534,,1275
#VALUE!,35.43832495,,1276
#VALUE!,63.99757313,,1277
#VALUE!,51.86451165,,1278
#VALUE!,52.56923056,,1279
#VALUE!,86.86967367,,1280
#VALUE!,72.38577428,,1281
#VALUE!,82.20706289,,1282
#VALUE!,96.97218796,,1283
#VALUE!,86.71577808,,1284
#VALUE!,56.83926196,,1285
#VALUE!,52.46890942,,1286
#VALUE!,35.13898076,,1287
#VALUE!,38.44788468,,1288
#VALUE!,38.53354087,,1289
#VALUE!,75.2316744,,1290
#VALUE!,4.088600805,,1291
#VALUE!,45.92802528,,1292
#VALUE!,94.31734581,,1293
#VALUE!,42.57815191,,1294
#VALUE!,29.76533258,,1295
#VALUE!,53.71122028,,1296
#VALUE!,55.90791527,,1297
#VALUE!,35.23166222,,1298
#VALUE!,68.70483628,,1299
#VALUE!,52.18852463,,1300
#VALUE!,62.08979015,,1301
#VALUE!,61.8514082,,1302
#VALUE!,58.27798101,,1303
#VALUE!,67.52261995,,1304
#VALUE!,46.62351499,,1305
#VALUE!,60.80834013,,1306
#VALUE!,80.0029183,,1307
#VALUE!,49.37600927,,1308
#VALUE!,100.3563751,,1309
#VALUE!,56.13689864,,1310
#VALUE!,83.54293087,,1311
#VALUE!,23.24225673,,1312
#VALUE!,19.35148855,,1313
#VALUE!,28.66163933,,1314
#VALUE!,86.87989409,,1315
#VALUE!,42.11123281,,1316
#VALUE!,64.72369141,,1317
#VALUE!,70.39133705,,1318
#VALUE!,48.01158221,,1319
#VALUE!,41.93720515,,1320
#VALUE!,69.6526618,,1321
#VALUE!,66.45385484,,1322
#VALUE!,82.64082538,,1323
#VALUE!,78.24384678,,1324
#VALUE!,75.94957223,,1325
#VALUE!,58.19575458,,1326
#VALUE!,64.12725105,,1327
#VALUE!,65.70477419,,1328
#VALUE!,46.71841707,,1329
#VALUE!,74.45213586,,1330
#VALUE!,16.15210574,,1331
#VALUE!,61.27477452,,1332
#VALUE!,61.17303178,,1333
#VALUE!,50.00107117,,1334
#VALUE!,81.29662031,,1335
#VALUE!,50.19809167,,1336
#VALUE!,44.49765946,,1337
#VALUE!,62.10742132,,1338
#VALUE!,68.99198799,,1339
#VALUE!,89.49452123,,1340
#VALUE!,62.27609019,,1341
#VALUE!,21.50486931,,1342
#VALUE!,63.27920451,,1343
#VALUE!,65.49299869,,1344
#VALUE!,74.93096556,,1345
#VALUE!,49.25036358,,1346
#VALUE!,35.05872136,,1347
#VALUE!,63.8218907,,1348
#VALUE!,41.47844114,,1349
#VALUE!,90.90445519,,1350
#VALUE!,86.55339431,,1351
#VALUE!,42.07183382,,1352
#VALUE!,47.13051961,,1353
#VALUE!,77.09656566,,1354
#VALUE!,78.83178911,,1355
#VALUE!,53.78582644,,1356
#VALUE!,81.29048486,,1357
#VALUE!,50.96433415,,1358
#VALUE!,54.50180932,,1359
#VALUE!,56.8312965,,1360
#VALUE!,58.57253206,,1361
#VALUE!,79.51754856,,1362
#VALUE!,62.8387922,,1363
#VALUE!,46.55148365,,1364
#VALUE!,41.50489183,,1365
#VALUE!,65.80216149,,1366
#VALUE!,62.12444923,,1367
#VALUE!,48.30710992,,1368
#VALUE!,83.89732257,,1369
#VALUE!,87.07539814,,1370
#VALUE!,36.31515468,,1371
#VALUE!,84.87283454,,1372
#VALUE!,83.6580884,,1373
#VALUE!,39.42820418,,1374
#VALUE!,68.54281567,,1375
#VALUE!,75.77064214,,1376
#VALUE!,73.36053319,,1377
#VALUE!,78.73641072,,1378
#VALUE!,72.52121866,,1379
#VALUE!,53.82029166,,1380
#VALUE!,72.93864492,,1381
#VALUE!,88.46778365,,1382
#VALUE!,23.90444314,,1383
#VALUE!,37.64014475,,1384
#VALUE!,82.300508,,1385
#VALUE!,60.43401772,,1386
#VALUE!,75.36769961,,1387
#VALUE!,52.30572539,,1388
#VALUE!,33.41196816,,1389
#VALUE!,70.91663552,,1390
#VALUE!,33.3042654,,1391
#VALUE!,69.7305948,,1392
#VALUE!,92.19718969,,1393
#VALUE!,15.82035574,,1394
#VALUE!,75.06014561,,1395
#VALUE!,69.57671364,,1396
#VALUE!,96.88582724,,1397
#VALUE!,72.68123857,,1398
#VALUE!,64.86472523,,1399
#VALUE!,44.01382796,,1400
#VALUE!,67.46706866,,1401
#VALUE!,65.60665763,,1402
#VALUE!,99.466448,,1403
#VALUE!,60.17305574,,1404
#VALUE!,52.4641818,,1405
#VALUE!,59.6690769,,1406
#VALUE!,62.76981707,,1407
#VALUE!,58.34291002,,1408
#VALUE!,60.10530981,,1409
#VALUE!,38.70419321,,1410
#VALUE!,82.75341228,,1411
#VALUE!,66.26322421,,1412
#VALUE!,56.10976425,,1413
#VALUE!,44.03076202,,1414
#VALUE!,56.56556042,,1415
#VALUE!,48.6691422,,1416
#VALUE!,68.55382868,,1417
#VALUE!,64.66864083,,1418
#VALUE!,81.89255323,,1419
#VALUE!,79.71676645,,1420
#VALUE!,53.24786886,,1421
#VALUE!,62.23842915,,1422
#VALUE!,72.25756565,,1423
#VALUE!,67.12865445,,1424
#VALUE!,65.81617754,,1425
#VALUE!,27.89762473,,1426
#VALUE!,46.73983549,,1427
#VALUE!,79.25162906,,1428
#VALUE!,37.50257074,,1429
#VALUE!,68.87557425,,1430
#VALUE!,48.30849215,,1431
#VALUE!,55.69014221,,1432
#VALUE!,34.38784059,,1433
#VALUE!,57.20597136,,1434
#VALUE!,62.91476634,,1435
#VALUE!,74.81464479,,1436
#VALUE!,83.8921296,,1437
#VALUE!,64.01569765,,1438
#VALUE!,66.27546278,,1439
#VALUE!,56.99117609,,1440
#VALUE!,62.51467539,,1441
#VALUE!,39.36615829,,1442
#VALUE!,40.87307788,,1443
#VALUE!,97.35369425,,1444
#VALUE!,30.0913654,,1445
#VALUE!,88.29644868,,1446
#VALUE!,31.6069447,,1447
#VALUE!,72.05332131,,1448
#VALUE!,66.65499894,,1449
#VALUE!,41.4374471,,1450
#VALUE!,57.65189943,,1451
#VALUE!,80.61719885,,1452
#VALUE!,42.90668548,,1453
#VALUE!,66.68866092,,1454
#VALUE!,45.68804126,,1455
#VALUE!,85.1248489,,1456
#VALUE!,63.75098429,,1457
#VALUE!,53.43281894,,1458
#VALUE!,85.55460931,,1459
#VALUE!,27.14084698,,1460
#VALUE!,56.49715249,,1461
#VALUE!,52.28432394,,1462
#VALUE!,40.67511003,,1463
#VALUE!,63.8431149,,1464
#VALUE!,77.7036703,,1465
#VALUE!,80.23105808,,1466
#VALUE!,21.20890714,,1467
#VALUE!,76.67293297,,1468
#VALUE!,85.76683556,,1469
#VALUE!,80.63351303,,1470
#VALUE!,55.85163444,,1471
#VALUE!,74.01195593,,1472
#VALUE!,63.09949958,,1473
#VALUE!,37.18030542,,1474
#VALUE!,71.61432009,,1475
#VALUE!,77.77409033,,1476
#VALUE!,60.47250598,,1477
#VALUE!,60.56890797,,1478
#VALUE!,74.01261864,,1479
#VALUE!,44.92725679,,1480
#VALUE!,77.69175573,,1481
#VALUE!,78.98276094,,1482
#VALUE!,85.87362756,,1483
#VALUE!,67.08024563,,1484
#VALUE!,72.38456493,,1485
#VALUE!,53.63669047,,1486
#VALUE!,97.02114026,,1487
#VALUE!,81.05152423,,1488
#VALUE!,81.15023714,,1489
#VALUE!,91.19593107,,1490
#VALUE!,96.30577012,,1491
#VALUE!,68.531757,,1492
#VALUE!,61.25443335,,1493
#VALUE!,9.091381916,,1494
#VALUE!,28.78615132,,1495
#VALUE!,79.97686214,,1496
#VALUE!,59.41807869,,1497
#VALUE!,42.74154172,,1498
#VALUE!,52.51756835,,1499
#VALUE!,47.91050242,,1500
#VALUE!,33.88354793,,1501
#VALUE!,76.39314055,,1502
#VALUE!,67.21724705,,1503
#VALUE!,73.63929305,,1504
#VALUE!,39.02145451,,1505
#VALUE!,57.3706589,,1506
#VALUE!,48.26419014,,1507
#VALUE!,45.49443227,,1508
#VALUE!,20.41667616,,1509
#VALUE!,39.5794206,,1510
#VALUE!,60.26997348,,1511
#VALUE!,47.58403434,,1512
#VALUE!,71.34488364,,1513
#VALUE!,87.57123131,,1514
#VALUE!,74.00504842,,1515
#VALUE!,48.11412267,,1516
#VALUE!,56.25980419,,1517
#VALUE!,80.49421468,,1518
#VALUE!,53.03425245,,1519
#VALUE!,67.34973963,,1520
#VALUE!,56.97838975,,1521
#VALUE!,49.82309783,,1522
#VALUE!,86.74969443,,1523
#VALUE!,66.52712031,,1524
#VALUE!,24.55386272,,1525
#VALUE!,83.74787862,,1526
#VALUE!,36.37057463,,1527
#VALUE!,29.81475115,,1528
#VALUE!,49.2320827,,1529
#VALUE!,77.68980087,,1530
#VALUE!,54.27421856,,1531
#VALUE!,57.1077784,,1532
#VALUE!,69.31538107,,1533
#VALUE!,64.73926733,,1534
#VALUE!,76.08241705,,1535
#VALUE!,41.81874005,,1536
#VALUE!,53.08166465,,1537
#VALUE!,65.39822803,,1538
#VALUE!,97.23969107,,1539
#VALUE!,47.69739081,,1540
#VALUE!,36.81831374,,1541
#VALUE!,58.55342307,,1542
#VALUE!,78.88549255,,1543
#VALUE!,68.15310825,,1544
#VALUE!,84.84809913,,1545
#VALUE!,52.42050178,,1546
#VALUE!,65.82962544,,1547
#VALUE!,81.2264647,,1548
#VALUE!,97.43032804,,1549
#VALUE!,23.7607213,,1550
#VALUE!,43.35637518,,1551
#VALUE!,41.77965922,,1552
#VALUE!,60.5996299,,1553
#VALUE!,85.27887879,,1554
#VALUE!,86.9628674,,1555
#VALUE!,37.156524,,1556
#VALUE!,74.12766084,,1557
#VALUE!,48.24345191,,1558
#VALUE!,50.59222278,,1559
#VALUE!,67.30838085,,1560
#VALUE!,67.23635837,,1561
#VALUE!,52.66121693,,1562
#VALUE!,38.17406795,,1563
#VALUE!,46.99858492,,1564
#VALUE!,48.12335621,,1565
#VALUE!,50.44273567,,1566
#VALUE!,22.84221161,,1567
#VALUE!,62.35566239,,1568
#VALUE!,71.98488872,,1569
#VALUE!,72.83542473,,1570
#VALUE!,55.00171433,,1571
#VALUE!,56.52907863,,1572
#VALUE!,65.08056551,,1573
#VALUE!,33.50599166,,1574
#VALUE!,26.77624332,,1575
#VALUE!,54.77645288,,1576
#VALUE!,40.4842477,,1577
#VALUE!,28.44285978,,1578
#VALUE!,77.50371562,,1579
#VALUE!,82.59529493,,1580
#VALUE!,44.81828257,,1581
#VALUE!,81.68634675,,1582
#VALUE!,51.17541944,,1583
#VALUE!,60.99267596,,1584
#VALUE!,39.88437078,,1585
#VALUE!,57.65100389,,1586
#VALUE!,34.06137615,,1587
#VALUE!,70.82873408,,1588
#VALUE!,92.42897455,,1589
#VALUE!,75.73300997,,1590
#VALUE!,70.75018646,,1591
#VALUE!,52.18377605,,1592
#VALUE!,66.45513938,,1593
#VALUE!,82.04590946,,1594
#VALUE!,63.40706974,,1595
#VALUE!,42.25523451,,1596
#VALUE!,83.01435874,,1597
#VALUE!,89.62865205,,1598
#VALUE!,52.4775445,,1599
#VALUE!,42.36407603,,1600
#VALUE!,76.23057909,,1601
#VALUE!,80.58334386,,1602
#VALUE!,47.28967534,,1603
#VALUE!,89.14552752,,1604
#VALUE!,32.38866596,,1605
#VALUE!,84.60652117,,1606
#VALUE!,58.63058968,,1607
#VALUE!,53.51859672,,1608
#VALUE!,56.67530466,,1609
#VALUE!,80.131075,,1610
#VALUE!,39.83409899,,1611
#VALUE!,108.4080057,,1612
#VALUE!,39.23179032,,1613
#VALUE!,67.78034558,,1614
#VALUE!,51.33582656,,1615
#VALUE!,70.5753227,,1616
#VALUE!,67.74068691,,1617
#VALUE!,89.17019783,,1618
#VALUE!,67.36454982,,1619
#VALUE!,78.13313251,,1620
#VALUE!,72.04485047,,1621
#VALUE!,69.39578211,,1622
#VALUE!,76.17528478,,1623
#VALUE!,56.20855917,,1624
#VALUE!,66.9661125,,1625
#VALUE!,67.79568801,,1626
#VALUE!,46.82814576,,1627
#VALUE!,40.15733734,,1628
#VALUE!,53.43975534,,1629
#VALUE!,50.77605262,,1630
#VALUE!,79.09520077,,1631
#VALUE!,79.15601026,,1632
#VALUE!,70.88376655,,1633
#VALUE!,81.14282749,,1634
#VALUE!,59.07126733,,1635
#VALUE!,78.38014878,,1636
#VALUE!,19.19549424,,1637
#VALUE!,94.54057939,,1638
#VALUE!,23.92026301,,1639
#VALUE!,82.00382776,,1640
#VALUE!,78.56644014,,1641
#VALUE!,95.07732955,,1642
#VALUE!,63.98103213,,1643
